segment_id_x,100m_segment_id,Year,roadkill_count,min_dist_1,min_dist_2,min_dist_3,geometry,buffer_size,segment_type,segment_id_y,year,sensor_type,ndvi_mean,ndvi_std,ndwi_mean,ndwi_std,ndbi_mean,ndbi_std,ndvi_category,ndwi_category,ndbi_category,200m_segment_id
113-116,29.0,2013,0.0,43.46117260309453,46.797741471543276,62.70257950679197,"LINESTRING (455248.8269107952 4470084.7334561655, 455348.8125747038 4470086.268926154)",200,100m,29,2013,L7,0.1057525479225147,0.0700437592990201,-0.1186545335940595,0.0773521393364835,0.0052701949977619,0.0204561772445367,low - lower,very low - upper,low - upper,
113-116,29.0,2014,0.0,43.46117260309453,46.797741471543276,62.70257950679197,"LINESTRING (455248.8269107952 4470084.7334561655, 455348.8125747038 4470086.268926154)",200,100m,29,2014,L8,0.3596815189578047,0.0730382633507291,-0.4245131492419631,0.0623376954737827,0.0198911382588114,0.055283352432081,decent - lower,very low - lower,low - upper,
113-116,29.0,2015,0.0,43.46117260309453,46.797741471543276,51.07143932695937,"LINESTRING (455248.8269107952 4470084.7334561655, 455348.8125747038 4470086.268926154)",200,100m,29,2015,L8,0.0099699324379013,0.006698599486946,-0.0121950044067694,0.0084159361154054,-0.1465518136609812,0.0228314388268379,very low - lower,low - upper,low - lower,
113-116,29.0,2016,0.0,43.46117260309453,46.797741471543276,51.07143932695937,"LINESTRING (455248.8269107952 4470084.7334561655, 455348.8125747038 4470086.268926154)",200,100m,29,2016,L8,0.4073301013215726,0.1231815788140444,-0.3896905626023464,0.0956097098059369,-0.0146414392897428,0.0708288717772302,decent - lower,very low - upper,low - upper,
113-116,29.0,2017,0.0,43.46117260309453,46.797741471543276,51.07143932695937,"LINESTRING (455248.8269107952 4470084.7334561655, 455348.8125747038 4470086.268926154)",200,100m,29,2017,L8,0.4129213249040786,0.0824217087440757,-0.4528187186681944,0.0668117039567155,-0.056290818948956,0.0567697348405563,decent - lower,very low - lower,low - lower,
113-116,29.0,2018,0.0,43.46117260309453,46.797741471543276,51.07143932695937,"LINESTRING (455248.8269107952 4470084.7334561655, 455348.8125747038 4470086.268926154)",200,100m,29,2018,L8,0.3026824138483113,0.0711698838471468,-0.3842686639304032,0.0608493707560681,0.0679788540283047,0.0651433244849776,low - upper,very low - upper,decent - lower,
113-116,29.0,2019,0.0,43.46117260309453,46.797741471543276,51.07143932695937,"LINESTRING (455248.8269107952 4470084.7334561655, 455348.8125747038 4470086.268926154)",200,100m,29,2019,L8,0.4273733037194084,0.1357909655516767,-0.3965364213572016,0.1083416547807396,-0.0948098081059718,0.0613900244399601,decent - lower,very low - upper,low - lower,
113-116,29.0,2020,0.0,43.46117260309453,46.797741471543276,51.07143932695937,"LINESTRING (455248.8269107952 4470084.7334561655, 455348.8125747038 4470086.268926154)",200,100m,29,2020,L8,0.2872160497546243,0.0685637909745749,-0.3718781207074493,0.0585826909135553,0.0831121815540654,0.0571020235989832,low - upper,very low - upper,decent - lower,
113-116,29.0,2021,0.0,43.46117260309453,46.797741471543276,51.07143932695937,"LINESTRING (455248.8269107952 4470084.7334561655, 455348.8125747038 4470086.268926154)",200,100m,29,2021,L8,0.3576117473774094,0.0597313852667042,-0.4063135568165644,0.0467818913861567,0.0010962852139789,0.0476999376924128,decent - lower,very low - lower,low - upper,
113-116,29.0,2022,0.0,43.46117260309453,46.797741471543276,51.07143932695937,"LINESTRING (455248.8269107952 4470084.7334561655, 455348.8125747038 4470086.268926154)",200,100m,29,2022,L8,0.3470130419576072,0.0734981949651574,-0.4203281744570018,0.0648178315545384,0.0232537739125323,0.0581179098673295,low - upper,very low - lower,low - upper,
117-120,30.0,2007,0.0,43.48324832460772,,,"LINESTRING (455348.8125747038 4470086.268926154, 455448.6536409833 4470091.592929217)",200,100m,30,2007,L7,0.1036145895508481,0.0184889119147884,-0.1232873521249875,0.0196575782375553,0.0150329153508582,0.0247544691841796,low - lower,very low - upper,low - upper,
117-120,30.0,2008,0.0,43.48324832460772,,,"LINESTRING (455348.8125747038 4470086.268926154, 455448.6536409833 4470091.592929217)",200,100m,30,2008,L7,0.0417273762484596,0.0064513813696449,-0.0472859253158004,0.0085324019266285,0.0229431881783188,0.0219271771136328,very low - upper,low - lower,low - upper,
117-120,30.0,2010,0.0,43.48324832460772,205.50495800409732,,"LINESTRING (455348.8125747038 4470086.268926154, 455448.6536409833 4470091.592929217)",200,100m,30,2010,L7,0.1081732079898352,0.020077421681319,-0.1428884200162586,0.0201698132666737,0.0465602430224387,0.0289922695721911,low - lower,very low - upper,low - upper,
117-120,30.0,2011,0.0,43.48324832460772,62.6965657248781,186.70946607131918,"LINESTRING (455348.8125747038 4470086.268926154, 455448.6536409833 4470091.592929217)",200,100m,30,2011,L7,0.1093888998719873,0.0187663785159125,-0.1387072780401042,0.0191088564005223,0.0387181608497383,0.0287720074985907,low - lower,very low - upper,low - upper,
117-120,30.0,2012,0.0,43.48324832460772,46.78876473755729,62.6965657248781,"LINESTRING (455348.8125747038 4470086.268926154, 455448.6536409833 4470091.592929217)",200,100m,30,2012,L7,0.1127795809469289,0.0207046525070771,-0.1406032109212568,0.0205797267714714,0.0339373120904459,0.0262978541350358,low - lower,very low - upper,low - upper,
117-120,30.0,2013,0.0,43.48324832460772,46.78876473755729,62.6965657248781,"LINESTRING (455348.8125747038 4470086.268926154, 455448.6536409833 4470091.592929217)",200,100m,30,2013,L7,0.1020067199926604,0.0684119785916861,-0.1162308600833598,0.0762325880095515,0.0054773805579437,0.0203010180497042,low - lower,very low - upper,low - upper,
